part_id,check_num,trial_num,success
32451236,8,180,True
32451236,9,200,True
32451236,10,220,True
32451236,11,240,True
32451236,12,260,True
32451236,13,280,True
32451236,14,300,True
32451236,15,320,True
32451236,16,340,True
32451236,17,360,True
32451236,18,380,True
32451236,19,400,True
32451236,20,420,False
32451236,21,440,True
32451236,22,460,True
32451236,23,480,True
21708009,0,20,True
21708009,1,40,True
21708009,2,60,False
21708009,3,80,True
21708009,4,100,True
21708009,5,120,True
21708009,6,140,True
21708009,7,160,True
21708009,8,180,True
21708009,9,200,True
21708009,10,220,True
21708009,11,240,True
21708009,12,260,True
21708009,13,280,True
21708009,14,300,True
21708009,15,320,True
21708009,16,340,True
21708009,17,360,True
21708009,18,380,True
21708009,19,400,True
21708009,20,420,True
21708009,21,440,True
21708009,22,460,True
21708009,23,480,True
14754414,0,20,True
14754414,1,40,True
14754414,2,60,True
14754414,3,80,True
14754414,4,100,True
14754414,5,120,True
14754414,6,140,True
14754414,7,160,True
14754414,8,180,True
14754414,9,200,True
14754414,10,220,True
14754414,11,240,True
14754414,12,260,True
14754414,13,280,True
14754414,14,300,True
14754414,15,320,True
14754414,16,340,True
14754414,17,360,True
14754414,18,380,True
14754414,19,400,True
14754414,20,420,True
14754414,21,440,True
14754414,22,460,True
14754414,23,480,True
25902684,0,20,True
25902684,1,40,True
25902684,2,60,True
25902684,3,80,True
25902684,4,100,True
25902684,5,120,True
25902684,6,140,True
25902684,7,160,True
25902684,8,180,True
25902684,9,200,True
25902684,10,220,True
25902684,11,240,True
25902684,12,260,True
25902684,13,280,True
25902684,14,300,True
25902684,15,320,True
25902684,16,340,True
25902684,17,360,True
25902684,18,380,True
25902684,19,400,True
25902684,20,420,True
25902684,21,440,True
25902684,22,460,True
25902684,23,480,True
27609686,0,20,True
27609686,1,40,True
27609686,2,60,True
27609686,3,80,True
27609686,4,100,True
27609686,5,120,True
27609686,6,140,True
27609686,7,160,True
27609686,8,180,True
27609686,9,200,True
27609686,10,220,True
27609686,11,240,True
27609686,12,260,True
27609686,13,280,True
27609686,14,300,True
27609686,15,320,True
27609686,16,340,True
27609686,17,360,False
27609686,18,380,True
27609686,19,400,True
27609686,20,420,True
27609686,21,440,True
27609686,22,460,True
27609686,23,480,False
23031021,0,20,True
23031021,1,40,True
23031021,2,60,True
23031021,3,80,True
23031021,4,100,True
23031021,5,120,True
23031021,6,140,True
23031021,7,160,True
23031021,8,180,True
23031021,9,200,True
23031021,10,220,True
23031021,11,240,True
23031021,12,260,True
23031021,13,280,True
23031021,14,300,True
23031021,15,320,True
23031021,16,340,True
23031021,17,360,True
23031021,18,380,True
23031021,19,400,True
23031021,20,420,True
23031021,21,440,True
23031021,22,460,True
23031021,23,480,True
31105838,0,20,True
31105838,1,40,True
31105838,2,60,True
31105838,3,80,True
31105838,4,100,True
31105838,5,120,True
31105838,6,140,True
31105838,7,160,True
31105838,8,180,True
31105838,9,200,True
31105838,10,220,True
31105838,11,240,True
31105838,12,260,True
31105838,13,280,True
31105838,14,300,True
31105838,15,320,True
31105838,16,340,True
31105838,17,360,True
31105838,18,380,True
31105838,19,400,True
31105838,20,420,True
31105838,21,440,True
31105838,22,460,True
31105838,23,480,True
77132076,0,20,True
77132076,1,40,True
77132076,2,60,True
77132076,3,80,True
77132076,4,100,True
77132076,5,120,True
77132076,6,140,True
77132076,7,160,True
77132076,8,180,True
77132076,9,200,True
77132076,10,220,True
77132076,11,240,True
77132076,12,260,True
77132076,13,280,True
77132076,14,300,True
77132076,15,320,True
77132076,16,340,True
77132076,17,360,True
77132076,18,380,True
77132076,19,400,True
77132076,20,420,True
77132076,21,440,True
77132076,22,460,True
77132076,23,480,True
27862307,0,20,True
27862307,1,40,True
27862307,2,60,True
27862307,3,80,True
27862307,4,100,True
27862307,5,120,True
27862307,6,140,True
27862307,7,160,True
27862307,8,180,True
27862307,9,200,True
27862307,10,220,True
27862307,11,240,True
27862307,12,260,True
27862307,13,280,True
27862307,14,300,True
27862307,15,320,True
27862307,16,340,True
27862307,17,360,True
27862307,18,380,True
27862307,19,400,True
27862307,20,420,True
27862307,21,440,True
27862307,22,460,True
27862307,23,480,True
23347383,0,20,True
23347383,1,40,True
23347383,2,60,True
23347383,3,80,True
23347383,4,100,True
23347383,5,120,True
23347383,6,140,True
23347383,7,160,True
23347383,8,180,True
23347383,9,200,True
23347383,10,220,True
23347383,11,240,True
23347383,12,260,True
23347383,13,280,True
23347383,14,300,True
23347383,15,320,True
23347383,16,340,True
23347383,17,360,True
23347383,18,380,True
23347383,19,400,True
23347383,20,420,True
23347383,21,440,True
23347383,22,460,True
23347383,23,480,True
20137396,0,20,True
20137396,1,40,True
20137396,2,60,True
20137396,3,80,True
20137396,4,100,True
20137396,5,120,True
20137396,6,140,False
20137396,7,160,True
20137396,8,180,True
20137396,9,200,True
20137396,10,220,True
20137396,11,240,True
20137396,12,260,True
20137396,13,280,True
20137396,14,300,True
20137396,15,320,True
20137396,16,340,True
20137396,17,360,True
20137396,18,380,True
20137396,19,400,True
20137396,20,420,True
20137396,21,440,True
20137396,22,460,True
20137396,23,480,True
23557902,0,20,True
23557902,1,40,True
23557902,2,60,True
23557902,3,80,True
23557902,4,100,True
23557902,5,120,True
23557902,6,140,True
23557902,7,160,True
23557902,8,180,True
23557902,9,200,True
23557902,10,220,True
23557902,11,240,True
23557902,12,260,True
23557902,13,280,True
23557902,14,300,True
23557902,15,320,True
23557902,16,340,True
23557902,17,360,True
23557902,18,380,True
23557902,19,400,True
23557902,20,420,True
23557902,21,440,True
23557902,22,460,True
23557902,23,480,True
10922559,0,20,True
10922559,1,40,True
10922559,2,60,True
10922559,3,80,True
10922559,4,100,True
10922559,5,120,True
10922559,6,140,True
10922559,7,160,True
10922559,8,180,True
10922559,9,200,True
10922559,10,220,True
10922559,11,240,True
10922559,12,260,True
10922559,13,280,True
10922559,14,300,True
10922559,15,320,True
10922559,16,340,True
10922559,17,360,True
10922559,18,380,True
10922559,19,400,True
10922559,20,420,True
10922559,21,440,True
10922559,22,460,True
10922559,23,480,True
15555472,0,20,True
15555472,1,40,True
15555472,2,60,True
15555472,3,80,True
15555472,4,100,False
15555472,5,120,True
15555472,6,140,True
15555472,7,160,True
15555472,8,180,True
15555472,9,200,True
15555472,10,220,False
15555472,11,240,False
15555472,12,260,True
15555472,13,280,True
15555472,14,300,True
15555472,15,320,True
15555472,16,340,False
15555472,17,360,True
15555472,18,380,True
15555472,19,400,False
15555472,20,420,False
15555472,21,440,True
15555472,22,460,True
15555472,23,480,False
11594175,0,20,True
11594175,1,40,True
11594175,2,60,True
11594175,3,80,True
11594175,4,100,True
11594175,5,120,True
11594175,6,140,True
11594175,7,160,True
11594175,8,180,True
11594175,9,200,True
11594175,10,220,True
11594175,11,240,True
11594175,12,260,True
11594175,13,280,True
11594175,14,300,True
11594175,15,320,True
11594175,16,340,True
11594175,17,360,True
11594175,18,380,True
11594175,19,400,True
11594175,20,420,True
11594175,21,440,True
11594175,22,460,True
11594175,23,480,True
28823864,0,20,True
28823864,1,40,True
28823864,2,60,True
28823864,3,80,True
28823864,4,100,True
28823864,5,120,False
28823864,6,140,True
28823864,7,160,True
28823864,8,180,True
28823864,9,200,True
28823864,10,220,True
28823864,11,240,True
28823864,12,260,True
28823864,13,280,True
28823864,14,300,True
28823864,15,320,True
28823864,16,340,True
28823864,17,360,True
28823864,18,380,True
28823864,19,400,True
28823864,20,420,True
28823864,21,440,True
28823864,22,460,True
28823864,23,480,True
30885174,0,20,True
30885174,1,40,True
30885174,2,60,True
30885174,3,80,True
30885174,4,100,True
30885174,5,120,True
30885174,6,140,True
30885174,7,160,True
30885174,8,180,True
30885174,9,200,True
30885174,10,220,True
30885174,11,240,True
30885174,12,260,True
30885174,13,280,True
30885174,14,300,True
30885174,15,320,True
30885174,16,340,True
30885174,17,360,True
30885174,18,380,True
30885174,19,400,True
30885174,20,420,True
30885174,21,440,False
30885174,22,460,False
30885174,23,480,True
87214807,0,20,True
87214807,1,40,True
87214807,2,60,True
87214807,3,80,True
87214807,4,100,True
87214807,5,120,True
87214807,6,140,True
87214807,7,160,True
87214807,8,180,True
87214807,9,200,True
87214807,10,220,True
87214807,11,240,True
87214807,12,260,True
87214807,13,280,True
87214807,14,300,True
87214807,15,320,True
87214807,16,340,True
87214807,17,360,True
87214807,18,380,True
87214807,19,400,False
87214807,20,420,True
87214807,21,440,True
87214807,22,460,True
87214807,23,480,True
24836163,0,20,True
24836163,1,40,True
24836163,2,60,True
24836163,3,80,True
24836163,4,100,True
24836163,5,120,True
24836163,6,140,True
24836163,7,160,True
24836163,8,180,True
24836163,9,200,True
24836163,10,220,True
24836163,11,240,True
24836163,12,260,True
24836163,13,280,True
24836163,14,300,True
24836163,15,320,True
24836163,16,340,True
24836163,17,360,True
24836163,18,380,True
24836163,19,400,True
24836163,20,420,True
24836163,21,440,True
24836163,22,460,True
24836163,23,480,True
27341143,0,20,True
27341143,1,40,True
27341143,2,60,True
27341143,3,80,False
27341143,4,100,True
27341143,5,120,True
27341143,6,140,True
27341143,7,160,True
27341143,8,180,True
27341143,9,200,True
27341143,10,220,True
27341143,11,240,True
27341143,12,260,True
27341143,13,280,True
27341143,14,300,True
27341143,15,320,True
27341143,16,340,True
27341143,17,360,True
27341143,18,380,True
27341143,19,400,True
27341143,20,420,True
27341143,21,440,True
27341143,22,460,True
27341143,23,480,True
25612176,0,20,True
25612176,1,40,True
25612176,2,60,True
25612176,3,80,True
25612176,4,100,True
25612176,5,120,True
25612176,6,140,True
25612176,7,160,True
25612176,8,180,True
25612176,9,200,True
25612176,10,220,True
25612176,11,240,True
25612176,12,260,True
25612176,13,280,True
25612176,14,300,True
25612176,15,320,True
25612176,16,340,True
25612176,17,360,True
25612176,18,380,True
25612176,19,400,True
25612176,20,420,True
25612176,21,440,True
25612176,22,460,True
25612176,23,480,True
28674959,0,20,True
28674959,1,40,True
28674959,2,60,True
28674959,3,80,True
28674959,4,100,False
28674959,5,120,True
28674959,6,140,True
28674959,7,160,False
28674959,8,180,True
28674959,9,200,True
28674959,10,220,True
28674959,11,240,True
28674959,12,260,True
28674959,13,280,True
28674959,14,300,True
28674959,15,320,True
28674959,16,340,True
28674959,17,360,True
28674959,18,380,True
28674959,19,400,True
28674959,20,420,True
28674959,21,440,True
28674959,22,460,True
28674959,23,480,True
98824562,0,20,True
98824562,1,40,True
98824562,2,60,True
98824562,3,80,True
98824562,4,100,True
98824562,5,120,True
98824562,6,140,True
98824562,7,160,True
98824562,8,180,True
98824562,9,200,True
98824562,10,220,True
98824562,11,240,True
98824562,12,260,True
98824562,13,280,True
98824562,14,300,True
98824562,15,320,True
98824562,16,340,True
98824562,17,360,True
98824562,18,380,True
98824562,19,400,True
98824562,20,420,True
98824562,21,440,True
98824562,22,460,True
98824562,23,480,True
33564532,0,20,True
33564532,1,40,True
33564532,2,60,True
33564532,3,80,True
33564532,4,100,True
33564532,5,120,True
33564532,6,140,True
33564532,7,160,True
33564532,8,180,True
33564532,9,200,True
33564532,10,220,True
33564532,11,240,True
33564532,12,260,True
33564532,13,280,True
33564532,14,300,True
33564532,15,320,True
33564532,16,340,True
33564532,17,360,True
33564532,18,380,True
33564532,19,400,True
33564532,20,420,True
33564532,21,440,True
33564532,22,460,True
33564532,23,480,True
90251528,0,20,True
90251528,1,40,True
90251528,2,60,True
90251528,3,80,True
90251528,4,100,True
90251528,5,120,True
90251528,6,140,True
90251528,7,160,True
90251528,8,180,True
90251528,9,200,True
90251528,10,220,True
90251528,11,240,True
90251528,12,260,True
90251528,13,280,True
90251528,14,300,True
90251528,15,320,True
90251528,16,340,True
90251528,17,360,True
90251528,18,380,True
90251528,19,400,True
90251528,20,420,True
90251528,21,440,True
90251528,22,460,True
90251528,23,480,True
11980092,0,20,True
11980092,1,40,True
11980092,2,60,True
11980092,3,80,True
11980092,4,100,True
11980092,5,120,True
11980092,6,140,True
11980092,7,160,True
11980092,8,180,True
11980092,9,200,True
11980092,10,220,True
11980092,11,240,True
11980092,12,260,True
11980092,13,280,True
11980092,14,300,True
11980092,15,320,True
11980092,16,340,True
11980092,17,360,True
11980092,18,380,True
11980092,19,400,True
11980092,20,420,True
11980092,21,440,True
11980092,22,460,True
11980092,23,480,True
62616277,0,20,True
62616277,1,40,True
62616277,2,60,True
62616277,3,80,True
62616277,4,100,True
62616277,5,120,True
62616277,6,140,True
62616277,7,160,True
62616277,8,180,True
62616277,9,200,True
62616277,10,220,True
62616277,11,240,True
62616277,12,260,True
62616277,13,280,True
62616277,14,300,True
62616277,15,320,True
62616277,16,340,True
62616277,17,360,True
62616277,18,380,True
62616277,19,400,True
62616277,20,420,True
62616277,21,440,True
62616277,22,460,True
62616277,23,480,True
19970588,0,20,True
19970588,1,40,True
19970588,2,60,True
19970588,3,80,True
19970588,4,100,True
19970588,5,120,True
19970588,6,140,False
19970588,7,160,True
19970588,8,180,True
19970588,9,200,True
19970588,10,220,True
19970588,11,240,True
19970588,12,260,True
19970588,13,280,True
19970588,14,300,True
19970588,15,320,True
19970588,16,340,True
19970588,17,360,True
19970588,18,380,True
19970588,19,400,True
19970588,20,420,True
19970588,21,440,True
19970588,22,460,True
19970588,23,480,True
29165401,0,20,False
29165401,1,40,False
29165401,2,60,False
29165401,3,80,False
29165401,4,100,False
29165401,5,120,False
29165401,6,140,False
29165401,7,160,True
29165401,8,180,True
29165401,9,200,False
29165401,10,220,True
29165401,11,240,False
29165401,12,260,False
29165401,13,280,False
29165401,14,300,False
29165401,15,320,False
29165401,16,340,False
29165401,17,360,False
29165401,18,380,True
29165401,19,400,True
29165401,20,420,True
29165401,21,440,False
29165401,22,460,False
29165401,23,480,False
70945319,0,20,True
70945319,1,40,True
70945319,2,60,True
70945319,3,80,True
70945319,4,100,True
70945319,5,120,True
70945319,6,140,True
70945319,7,160,True
70945319,8,180,True
70945319,9,200,True
70945319,10,220,True
70945319,11,240,True
70945319,12,260,True
70945319,13,280,True
70945319,14,300,True
70945319,15,320,True
70945319,16,340,True
70945319,17,360,True
70945319,18,380,True
70945319,19,400,True
70945319,20,420,False
70945319,21,440,True
70945319,22,460,True
70945319,23,480,True
43367495,0,20,True
43367495,1,40,True
43367495,2,60,True
43367495,3,80,True
43367495,4,100,True
43367495,5,120,True
43367495,6,140,True
43367495,7,160,True
43367495,8,180,True
43367495,9,200,True
43367495,10,220,True
43367495,11,240,True
43367495,12,260,True
43367495,13,280,True
43367495,14,300,True
43367495,15,320,True
43367495,16,340,True
43367495,17,360,True
43367495,18,380,True
43367495,19,400,True
43367495,20,420,True
43367495,21,440,True
43367495,22,460,True
43367495,23,480,True
25764447,0,20,True
25764447,1,40,True
25764447,2,60,True
25764447,3,80,True
25764447,4,100,True
25764447,5,120,True
25764447,6,140,True
25764447,7,160,True
25764447,8,180,True
25764447,9,200,True
25764447,10,220,True
25764447,11,240,True
25764447,12,260,True
25764447,13,280,True
25764447,14,300,True
25764447,15,320,True
25764447,16,340,True
25764447,17,360,True
25764447,18,380,True
25764447,19,400,True
25764447,20,420,True
25764447,21,440,True
25764447,22,460,True
25764447,23,480,True
17850143,0,20,True
17850143,1,40,True
17850143,2,60,True
17850143,3,80,True
17850143,4,100,True
17850143,5,120,True
17850143,6,140,True
17850143,7,160,True
17850143,8,180,True
17850143,9,200,True
17850143,10,220,True
17850143,11,240,True
17850143,12,260,True
17850143,13,280,True
17850143,14,300,True
17850143,15,320,True
17850143,16,340,True
17850143,17,360,True
17850143,18,380,True
17850143,19,400,True
17850143,20,420,True
17850143,21,440,True
17850143,22,460,True
17850143,23,480,True
27277965,0,20,True
27277965,1,40,True
27277965,2,60,True
27277965,3,80,True
27277965,4,100,True
27277965,5,120,True
27277965,6,140,True
27277965,7,160,True
27277965,8,180,True
27277965,9,200,True
27277965,10,220,True
27277965,11,240,True
27277965,12,260,True
27277965,13,280,True
27277965,14,300,True
27277965,15,320,True
27277965,16,340,True
27277965,17,360,True
27277965,18,380,True
27277965,19,400,True
27277965,20,420,True
27277965,21,440,True
27277965,22,460,True
27277965,23,480,True
91406756,0,20,True
91406756,1,40,True
91406756,2,60,True
91406756,3,80,True
91406756,4,100,True
91406756,5,120,True
91406756,6,140,True
91406756,7,160,True
91406756,8,180,True
91406756,9,200,True
91406756,10,220,True
91406756,11,240,True
91406756,12,260,True
91406756,13,280,True
91406756,14,300,True
91406756,15,320,True
91406756,16,340,True
91406756,17,360,True
91406756,18,380,True
91406756,19,400,True
91406756,20,420,True
91406756,21,440,True
91406756,22,460,True
91406756,23,480,True
17269916,0,20,True
17269916,1,40,True
17269916,2,60,True
17269916,3,80,True
17269916,4,100,True
17269916,5,120,True
17269916,6,140,True
17269916,7,160,True
17269916,8,180,True
17269916,9,200,True
17269916,10,220,True
17269916,11,240,True
17269916,12,260,True
17269916,13,280,True
17269916,14,300,True
17269916,15,320,True
17269916,16,340,True
17269916,17,360,True
17269916,18,380,True
17269916,19,400,True
17269916,20,420,True
17269916,21,440,True
17269916,22,460,True
17269916,23,480,True
28301670,0,20,True
28301670,1,40,True
28301670,2,60,True
28301670,3,80,True
28301670,4,100,True
28301670,5,120,True
28301670,6,140,True
28301670,7,160,True
28301670,8,180,True
28301670,9,200,True
28301670,10,220,True
28301670,11,240,True
28301670,12,260,True
28301670,13,280,True
28301670,14,300,True
28301670,15,320,True
28301670,16,340,True
28301670,17,360,True
28301670,18,380,True
28301670,19,400,True
28301670,20,420,True
28301670,21,440,True
28301670,22,460,True
28301670,23,480,True
25902858,0,20,True
25902858,1,40,True
25902858,2,60,True
25902858,3,80,True
25902858,4,100,True
25902858,5,120,True
25902858,6,140,True
25902858,7,160,True
25902858,8,180,True
25902858,9,200,True
25902858,10,220,True
25902858,11,240,True
25902858,12,260,True
25902858,13,280,True
25902858,14,300,True
25902858,15,320,True
25902858,16,340,True
25902858,17,360,True
25902858,18,380,True
25902858,19,400,True
25902858,20,420,True
25902858,21,440,True
25902858,22,460,True
25902858,23,480,True
28014914,0,20,True
28014914,1,40,False
28014914,2,60,False
28014914,3,80,True
28014914,4,100,False
28014914,5,120,False
28014914,6,140,False
28014914,7,160,False
28014914,8,180,True
28014914,9,200,True
28014914,10,220,False
28014914,11,240,False
28014914,12,260,False
28014914,13,280,False
28014914,14,300,False
28014914,15,320,False
28014914,16,340,False
28014914,17,360,False
28014914,18,380,False
28014914,19,400,False
28014914,20,420,False
28014914,21,440,False
28014914,22,460,False
28014914,23,480,False
57874129,0,20,True
57874129,1,40,True
57874129,2,60,True
57874129,3,80,True
57874129,4,100,True
57874129,5,120,True
57874129,6,140,True
57874129,7,160,True
57874129,8,180,True
57874129,9,200,True
57874129,10,220,True
57874129,11,240,True
57874129,12,260,True
57874129,13,280,True
57874129,14,300,True
57874129,15,320,True
57874129,16,340,True
57874129,17,360,True
57874129,18,380,True
57874129,19,400,True
57874129,20,420,True
57874129,21,440,True
57874129,22,460,True
57874129,23,480,True
16908721,0,20,True
16908721,1,40,True
16908721,2,60,True
16908721,3,80,True
16908721,4,100,True
16908721,5,120,True
16908721,6,140,True
16908721,7,160,True
16908721,8,180,True
16908721,9,200,True
16908721,10,220,True
16908721,11,240,True
16908721,12,260,True
16908721,13,280,True
16908721,14,300,True
16908721,15,320,True
16908721,16,340,True
16908721,17,360,True
16908721,18,380,True
16908721,19,400,True
16908721,20,420,True
16908721,21,440,True
16908721,22,460,True
16908721,23,480,True
28843744,0,20,True
28843744,1,40,True
28843744,2,60,True
28843744,3,80,True
28843744,4,100,True
28843744,5,120,True
28843744,6,140,True
28843744,7,160,True
28843744,8,180,True
28843744,9,200,True
28843744,10,220,True
28843744,11,240,True
28843744,12,260,True
28843744,13,280,True
28843744,14,300,True
28843744,15,320,True
28843744,16,340,True
28843744,17,360,True
28843744,18,380,True
28843744,19,400,True
28843744,20,420,True
28843744,21,440,True
28843744,22,460,True
28843744,23,480,True
18570714,0,20,True
18570714,1,40,True
18570714,2,60,True
18570714,3,80,True
18570714,4,100,True
18570714,5,120,True
18570714,6,140,True
18570714,7,160,True
18570714,8,180,True
18570714,9,200,True
18570714,10,220,True
18570714,11,240,True
18570714,12,260,True
18570714,13,280,True
18570714,14,300,True
18570714,15,320,True
18570714,16,340,True
18570714,17,360,True
18570714,18,380,True
18570714,19,400,True
18570714,20,420,True
18570714,21,440,True
18570714,22,460,True
18570714,23,480,True
31209455,0,20,True
31209455,1,40,True
31209455,2,60,True
31209455,3,80,True
31209455,4,100,True
31209455,5,120,True
31209455,6,140,True
31209455,7,160,True
31209455,8,180,True
31209455,9,200,True
31209455,10,220,True
31209455,11,240,True
31209455,12,260,True
31209455,13,280,True
31209455,14,300,True
31209455,15,320,True
31209455,16,340,True
31209455,17,360,True
31209455,18,380,True
31209455,19,400,True
31209455,20,420,True
31209455,21,440,True
31209455,22,460,True
31209455,23,480,True
16947283,0,20,True
16947283,1,40,True
16947283,2,60,True
16947283,3,80,True
16947283,4,100,True
16947283,5,120,True
16947283,6,140,True
16947283,7,160,True
16947283,8,180,True
16947283,9,200,True
16947283,10,220,True
16947283,11,240,True
16947283,12,260,True
16947283,13,280,True
16947283,14,300,True
16947283,15,320,True
16947283,16,340,True
16947283,17,360,True
16947283,18,380,True
16947283,19,400,True
16947283,20,420,True
16947283,21,440,True
16947283,22,460,True
16947283,23,480,True
27896722,0,20,True
27896722,1,40,True
27896722,2,60,True
27896722,3,80,True
27896722,4,100,True
27896722,5,120,True
27896722,6,140,True
27896722,7,160,True
27896722,8,180,True
27896722,9,200,False
27896722,10,220,False
27896722,11,240,True
27896722,12,260,True
27896722,13,280,True
27896722,14,300,True
27896722,15,320,True
27896722,16,340,True
27896722,17,360,True
27896722,18,380,True
27896722,19,400,True
27896722,20,420,True
27896722,21,440,True
27896722,22,460,True
27896722,23,480,True
70473898,0,20,True
70473898,1,40,True
70473898,2,60,True
70473898,3,80,True
70473898,4,100,True
70473898,5,120,True
70473898,6,140,True
70473898,7,160,True
70473898,8,180,False
70473898,9,200,False
70473898,10,220,False
70473898,11,240,True
70473898,12,260,True
70473898,13,280,False
70473898,14,300,True
70473898,15,320,False
70473898,16,340,True
70473898,17,360,False
70473898,18,380,False
70473898,19,400,False
70473898,20,420,False
70473898,21,440,False
70473898,22,460,False
70473898,23,480,True
31045872,0,20,True
31045872,1,40,True
31045872,2,60,True
31045872,3,80,True
31045872,4,100,True
31045872,5,120,True
31045872,6,140,True
31045872,7,160,True
31045872,8,180,True
31045872,9,200,True
31045872,10,220,True
31045872,11,240,True
31045872,12,260,True
31045872,13,280,True
31045872,14,300,True
31045872,15,320,True
31045872,16,340,True
31045872,17,360,True
31045872,18,380,True
31045872,19,400,True
31045872,20,420,True
31045872,21,440,True
31045872,22,460,True
31045872,23,480,True
15285372,0,20,True
15285372,1,40,True
15285372,2,60,True
15285372,3,80,True
15285372,4,100,True
15285372,5,120,True
15285372,6,140,True
15285372,7,160,True
15285372,8,180,True
15285372,9,200,True
15285372,10,220,True
15285372,11,240,True
15285372,12,260,True
15285372,13,280,True
15285372,14,300,True
15285372,15,320,True
15285372,16,340,True
15285372,17,360,True
15285372,18,380,True
15285372,19,400,True
15285372,20,420,True
15285372,21,440,True
15285372,22,460,True
15285372,23,480,True
16375239,0,20,True
16375239,1,40,True
16375239,2,60,True
16375239,3,80,True
16375239,4,100,True
16375239,5,120,True
16375239,6,140,True
16375239,7,160,True
16375239,8,180,True
16375239,9,200,True
16375239,10,220,True
16375239,11,240,True
16375239,12,260,True
16375239,13,280,True
16375239,14,300,True
16375239,15,320,True
16375239,16,340,True
16375239,17,360,True
16375239,18,380,True
16375239,19,400,True
16375239,20,420,True
16375239,21,440,True
16375239,22,460,True
16375239,23,480,True
87825442,0,20,True
87825442,1,40,True
87825442,2,60,True
87825442,3,80,True
87825442,4,100,True
87825442,5,120,True
87825442,6,140,True
87825442,7,160,True
87825442,8,180,True
87825442,9,200,True
87825442,10,220,True
87825442,11,240,True
87825442,12,260,True
87825442,13,280,True
87825442,14,300,True
87825442,15,320,True
87825442,16,340,True
87825442,17,360,True
87825442,18,380,True
87825442,19,400,True
87825442,20,420,True
87825442,21,440,True
87825442,22,460,True
87825442,23,480,True
62506688,0,20,True
62506688,1,40,True
62506688,2,60,True
62506688,3,80,True
62506688,4,100,True
62506688,5,120,True
62506688,6,140,False
62506688,7,160,True
62506688,8,180,True
62506688,9,200,True
62506688,10,220,True
62506688,11,240,True
62506688,12,260,True
62506688,13,280,True
62506688,14,300,True
62506688,15,320,True
62506688,16,340,True
62506688,17,360,True
62506688,18,380,True
62506688,19,400,True
62506688,20,420,True
62506688,21,440,True
62506688,22,460,True
62506688,23,480,True
